name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
South Ventura Drive,125,5628210,70,69,1,43.68,,40,,residential,6,"LINESTRING (-111.9301168 33.4097351, -111.9301152 33.4093411)",auto,1,0,,
South Ventura Drive,126,5628210,69,70,1,43.68,,40,,residential,6,"LINESTRING (-111.9301152 33.4093411, -111.9301168 33.4097351)",auto,1,0,,
South Ventura Drive,127,5628210,69,88,1,114.39,,40,,residential,6,"LINESTRING (-111.9301152 33.4093411, -111.9301155 33.4091712, -111.9301168 33.4083093)",auto,1,0,,
South Ventura Drive,128,5628210,88,69,1,114.39,,40,,residential,6,"LINESTRING (-111.9301168 33.4083093, -111.9301155 33.4091712, -111.9301152 33.4093411)",auto,1,0,,
South Ventura Drive,129,5628210,88,89,1,77.41,,40,,residential,6,"LINESTRING (-111.9301168 33.4083093, -111.9301196 33.4081797, -111.9301212 33.4076111)",auto,1,0,,
South Ventura Drive,130,5628210,89,88,1,77.41,,40,,residential,6,"LINESTRING (-111.9301212 33.4076111, -111.9301196 33.4081797, -111.9301168 33.4083093)",auto,1,0,,
South Ventura Drive,131,5628210,89,90,1,9.31,,40,,residential,6,"LINESTRING (-111.9301212 33.4076111, -111.9301223 33.4075271)",auto,1,0,,
South Ventura Drive,132,5628210,90,89,1,9.31,,40,,residential,6,"LINESTRING (-111.9301223 33.4075271, -111.9301212 33.4076111)",auto,1,0,,
South Stanley Place,133,5630684,91,92,1,178.91,,40,,residential,6,"LINESTRING (-111.9194060 33.4128773, -111.9194038 33.4123660, -111.9194005 33.4116113, -111.9193991 33.4112636)",auto,1,0,,
South Stanley Place,134,5630684,92,91,1,178.91,,40,,residential,6,"LINESTRING (-111.9193991 33.4112636, -111.9194005 33.4116113, -111.9194038 33.4123660, -111.9194060 33.4128773)",auto,1,0,,
South Butte Avenue,135,5630790,93,47,1,145.2,,40,,residential,6,"LINESTRING (-111.9117974 33.4183775, -111.9117920 33.4170678)",auto,1,0,,
South Butte Avenue,136,5630790,47,93,1,145.2,,40,,residential,6,"LINESTRING (-111.9117920 33.4170678, -111.9117974 33.4183775)",auto,1,0,,
South Butte Avenue,137,5630790,47,94,1,101.77,,40,,residential,6,"LINESTRING (-111.9117920 33.4170678, -111.9117974 33.4161499)",auto,1,0,,
South Butte Avenue,138,5630790,94,47,1,101.77,,40,,residential,6,"LINESTRING (-111.9117974 33.4161499, -111.9117920 33.4170678)",auto,1,0,,
South Butte Avenue,139,5630790,94,73,1,82.08,,40,,residential,6,"LINESTRING (-111.9117974 33.4161499, -111.9117974 33.4159484, -111.9118583 33.4158405, -111.9119663 33.4157961, -111.9123285 33.4157897, -111.9123461 33.4157894)",auto,1,0,,
South Butte Avenue,140,5630790,73,94,1,82.08,,40,,residential,6,"LINESTRING (-111.9123461 33.4157894, -111.9123285 33.4157897, -111.9119663 33.4157961, -111.9118583 33.4158405, -111.9117974 33.4159484, -111.9117974 33.4161499)",auto,1,0,,
South el Camino Drive,141,5630925,95,68,1,34.24,,,,residential,6,"LINESTRING (-111.9338902 33.4096095, -111.9338594 33.4095799, -111.9338457 33.4095429, -111.9338376 33.4093122)",auto,1,0,,
South el Camino Drive,142,5630925,68,95,1,34.24,,,,residential,6,"LINESTRING (-111.9338376 33.4093122, -111.9338457 33.4095429, -111.9338594 33.4095799, -111.9338902 33.4096095)",auto,1,0,,
South el Camino Drive,143,5630925,68,96,1,98.52,,,,residential,6,"LINESTRING (-111.9338376 33.4093122, -111.9338504 33.4089195, -111.9338575 33.4087034, -111.9337888 33.4085673, -111.9337287 33.4084455)",auto,1,0,,
South el Camino Drive,144,5630925,96,68,1,98.52,,,,residential,6,"LINESTRING (-111.9337287 33.4084455, -111.9337888 33.4085673, -111.9338575 33.4087034, -111.9338504 33.4089195, -111.9338376 33.4093122)",auto,1,0,,
South el Camino Drive,145,5630925,96,97,1,96.98,,,,residential,6,"LINESTRING (-111.9337287 33.4084455, -111.9337630 33.4083595, -111.9338403 33.4082090, -111.9338233 33.4075920, -111.9338232 33.4075890)",auto,1,0,,
South el Camino Drive,146,5630925,97,96,1,96.98,,,,residential,6,"LINESTRING (-111.9338232 33.4075890, -111.9338233 33.4075920, -111.9338403 33.4082090, -111.9337630 33.4083595, -111.9337287 33.4084455)",auto,1,0,,
South Newberry Lane,147,5631095,98,99,1,168.67,,,,residential,6,"LINESTRING (-111.9203406 33.4128750, -111.9203305 33.4113537)",auto,1,0,,
South Newberry Lane,148,5631095,99,98,1,168.67,,,,residential,6,"LINESTRING (-111.9203305 33.4113537, -111.9203406 33.4128750)",auto,1,0,,
South Bonarden Lane,149,5631352,100,101,1,195.38,,,,residential,6,"LINESTRING (-111.9225910 33.4128699, -111.9225749 33.4111705, -111.9225740 33.4111077)",auto,1,0,,
South Bonarden Lane,150,5631352,101,100,1,195.38,,,,residential,6,"LINESTRING (-111.9225740 33.4111077, -111.9225749 33.4111705, -111.9225910 33.4128699)",auto,1,0,,
West Broadway Road,151,5634388,102,103,1,128.69,2,,,secondary,4,"LINESTRING (-111.9405939 33.4074032, -111.9407309 33.4074040, -111.9411443 33.4074008, -111.9419779 33.4073972)",auto,1,0,,
West Broadway Road,152,5634388,103,102,1,128.69,3,,,secondary,4,"LINESTRING (-111.9419779 33.4073972, -111.9411443 33.4074008, -111.9407309 33.4074040, -111.9405939 33.4074032)",auto,1,0,,
West Broadway Road,153,5634388,103,104,1,125.32,2,,,secondary,4,"LINESTRING (-111.9419779 33.4073972, -111.9429557 33.4073853, -111.9433255 33.4073787)",auto,1,0,,
West Broadway Road,154,5634388,104,103,1,125.32,3,,,secondary,4,"LINESTRING (-111.9433255 33.4073787, -111.9429557 33.4073853, -111.9419779 33.4073972)",auto,1,0,,
East Broadway Road,155,5635238,105,106,1,4.0,3,,,secondary,4,"LINESTRING (-111.9344160 33.4074528, -111.9343730 33.4074531)",auto,1,0,,
East Broadway Road,156,5635238,106,105,1,4.0,2,,,secondary,4,"LINESTRING (-111.9343730 33.4074531, -111.9344160 33.4074528)",auto,1,0,,
East 8th Street,157,5636208,107,108,1,811.84,1,48,,tertiary,5,"LINESTRING (-111.9262379 33.4209763, -111.9261191 33.4209521, -111.9243796 33.4205801, -111.9231296 33.4203038, -111.9228389 33.4202408, -111.9213877 33.4199492, -111.9211443 33.4198969, -111.9206349 33.4197953, -111.9204294 33.4197600, -111.9202339 33.4197269, -111.9201469 33.4197154, -111.9200675 33.4197066, -111.9189449 33.4195817, -111.9187782 33.4195632, -111.9184474 33.4195264, -111.9181661 33.4194884, -111.9177920 33.4194378, -111.9177134 33.4194298)",auto,1,0,,
East 8th Street,158,5636208,108,107,1,811.84,1,48,,tertiary,5,"LINESTRING (-111.9177134 33.4194298, -111.9177920 33.4194378, -111.9181661 33.4194884, -111.9184474 33.4195264, -111.9187782 33.4195632, -111.9189449 33.4195817, -111.9200675 33.4197066, -111.9201469 33.4197154, -111.9202339 33.4197269, -111.9204294 33.4197600, -111.9206349 33.4197953, -111.9211443 33.4198969, -111.9213877 33.4199492, -111.9228389 33.4202408, -111.9231296 33.4203038, -111.9243796 33.4205801, -111.9261191 33.4209521, -111.9262379 33.4209763)",auto,1,0,,
East 8th Street,159,5636208,108,109,1,283.11,1,48,,tertiary,5,"LINESTRING (-111.9177134 33.4194298, -111.9176161 33.4194085, -111.9173196 33.4193593, -111.9170322 33.4193213, -111.9168666 33.4193080, -111.9167170 33.4193031, -111.9166016 33.4193018, -111.9164695 33.4193050, -111.9163340 33.4193119, -111.9160709 33.4193332, -111.9158480 33.4193497, -111.9154500 33.4193819, -111.9153448 33.4193890, -111.9147769 33.4194379, -111.9146898 33.4194459)",auto,1,0,,
East 8th Street,160,5636208,109,108,1,283.11,1,48,,tertiary,5,"LINESTRING (-111.9146898 33.4194459, -111.9147769 33.4194379, -111.9153448 33.4193890, -111.9154500 33.4193819, -111.9158480 33.4193497, -111.9160709 33.4193332, -111.9163340 33.4193119, -111.9164695 33.4193050, -111.9166016 33.4193018, -111.9167170 33.4193031, -111.9168666 33.4193080, -111.9170322 33.4193213, -111.9173196 33.4193593, -111.9176161 33.4194085, -111.9177134 33.4194298)",auto,1,0,,
East 8th Street,161,5636208,109,78,1,173.57,1,48,,tertiary,5,"LINESTRING (-111.9146898 33.4194459, -111.9139688 33.4194872, -111.9137708 33.4194908, -111.9135784 33.4194934, -111.9128246 33.4194946)",auto,1,0,,
East 8th Street,162,5636208,78,109,1,173.57,1,48,,tertiary,5,"LINESTRING (-111.9128246 33.4194946, -111.9135784 33.4194934, -111.9137708 33.4194908, -111.9139688 33.4194872, -111.9146898 33.4194459)",auto,1,0,,
East 8th Street,163,5636208,78,110,1,348.4,1,48,,tertiary,5,"LINESTRING (-111.9128246 33.4194946, -111.9127512 33.4194948, -111.9122342 33.4194998, -111.9120722 33.4195014, -111.9105172 33.4195163, -111.9103740 33.4195177, -111.9092621 33.4195286, -111.9092342 33.4195288, -111.9090775 33.4195301)",auto,1,0,,
East 8th Street,164,5636208,110,78,1,348.4,1,48,,tertiary,5,"LINESTRING (-111.9090775 33.4195301, -111.9092342 33.4195288, -111.9092621 33.4195286, -111.9103740 33.4195177, -111.9105172 33.4195163, -111.9120722 33.4195014, -111.9122342 33.4194998, -111.9127512 33.4194948, -111.9128246 33.4194946)",auto,1,0,,
South Dateland Drive,165,5638000,103,111,1,32.95,,,,residential,6,"LINESTRING (-111.9419779 33.4073972, -111.9419790 33.4072589, -111.9419802 33.4071000)",auto,1,0,,
South Dateland Drive,166,5638000,111,103,1,32.95,,,,residential,6,"LINESTRING (-111.9419802 33.4071000, -111.9419790 33.4072589, -111.9419779 33.4073972)",auto,1,0,,
South Gary Drive,167,5638083,109,112,1,119.45,,40,,residential,6,"LINESTRING (-111.9146898 33.4194459, -111.9146905 33.4190571, -111.9146913 33.4188502, -111.9146918 33.4187342, -111.9146932 33.4183685)",auto,1,0,,
South Gary Drive,168,5638083,112,109,1,119.45,,40,,residential,6,"LINESTRING (-111.9146932 33.4183685, -111.9146918 33.4187342, -111.9146913 33.4188502, -111.9146905 33.4190571, -111.9146898 33.4194459)",auto,1,0,,
South Gary Drive,169,5638083,112,113,1,79.18,,40,,residential,6,"LINESTRING (-111.9146932 33.4183685, -111.9146946 33.4180159, -111.9146968 33.4176543)",auto,1,0,,
South Gary Drive,170,5638083,113,112,1,79.18,,40,,residential,6,"LINESTRING (-111.9146968 33.4176543, -111.9146946 33.4180159, -111.9146932 33.4183685)",auto,1,0,,
South Chief Jones Way,171,5638085,114,115,1,145.27,1,40,,residential,6,"LINESTRING (-111.9147513 33.4161512, -111.9147537 33.4157305, -111.9147539 33.4157009, -111.9147542 33.4156411, -111.9147544 33.4156038, -111.9147566 33.4152076, -111.9147576 33.4149184, -111.9147587 33.4148409)",auto,1,0,,
South Chief Jones Way,172,5638085,115,114,1,145.27,1,40,,residential,6,"LINESTRING (-111.9147587 33.4148409, -111.9147576 33.4149184, -111.9147566 33.4152076, -111.9147544 33.4156038, -111.9147542 33.4156411, -111.9147539 33.4157009, -111.9147537 33.4157305, -111.9147513 33.4161512)",auto,1,0,,
South la Rosa Drive,173,5639970,116,117,1,10.67,,40,,residential,6,"LINESTRING (-111.9290294 33.4075390, -111.9290279 33.4074428)",auto,1,0,,
South la Rosa Drive,174,5639970,117,116,1,10.67,,40,,residential,6,"LINESTRING (-111.9290279 33.4074428, -111.9290294 33.4075390)",auto,1,0,,
South la Rosa Drive,175,5639970,117,118,1,38.01,,40,,residential,6,"LINESTRING (-111.9290279 33.4074428, -111.9290263 33.4073337, -111.9290230 33.4071132, -111.9290228 33.4071000)",auto,1,0,,
South la Rosa Drive,176,5639970,118,117,1,38.01,,40,,residential,6,"LINESTRING (-111.9290228 33.4071000, -111.9290230 33.4071132, -111.9290263 33.4073337, -111.9290279 33.4074428)",auto,1,0,,
South la Rosa Drive,177,5639976,71,119,1,158.6,,40,,residential,6,"LINESTRING (-111.9292490 33.4097398, -111.9292397 33.4083093)",auto,1,0,,
South la Rosa Drive,178,5639976,119,71,1,158.6,,40,,residential,6,"LINESTRING (-111.9292397 33.4083093, -111.9292490 33.4097398)",auto,1,0,,
South Forest Avenue,179,5640924,120,121,1,142.05,,24,,residential,6,"LINESTRING (-111.9366550 33.4174833, -111.9366271 33.4173917, -111.9366164 33.4164089, -111.9366156 33.4162727, -111.9366157 33.4162050)",auto,1,0,,
South Forest Avenue,180,5640924,121,120,1,142.05,,24,,residential,6,"LINESTRING (-111.9366157 33.4162050, -111.9366156 33.4162727, -111.9366164 33.4164089, -111.9366271 33.4173917, -111.9366550 33.4174833)",auto,1,0,,
South Forest Avenue,181,5640924,121,122,1,162.37,,24,,residential,6,"LINESTRING (-111.9366157 33.4162050, -111.9366170 33.4161375, -111.9366159 33.4154174, -111.9366113 33.4150834, -111.9366063 33.4149395, -111.9366078 33.4148100, -111.9366080 33.4147406)",auto,1,0,,
South Forest Avenue,182,5640924,122,121,1,162.37,,24,,residential,6,"LINESTRING (-111.9366080 33.4147406, -111.9366078 33.4148100, -111.9366063 33.4149395, -111.9366113 33.4150834, -111.9366159 33.4154174, -111.9366170 33.4161375, -111.9366157 33.4162050)",auto,1,0,,
South Forest Avenue,183,5640927,123,124,1,37.53,,,,residential,6,"LINESTRING (-111.9359642 33.4074385, -111.9359659 33.4073051, -111.9359685 33.4071000)",auto,1,0,,
South Forest Avenue,184,5640927,124,123,1,37.53,,,,residential,6,"LINESTRING (-111.9359685 33.4071000, -111.9359659 33.4073051, -111.9359642 33.4074385)",auto,1,0,,
South Forest Avenue,185,5640932,86,125,1,110.13,,40,,residential,6,"LINESTRING (-111.9370709 33.4135303, -111.9370743 33.4140281, -111.9370852 33.4145236)",auto,1,0,,
South Forest Avenue,186,5640932,125,86,1,110.13,,40,,residential,6,"LINESTRING (-111.9370852 33.4145236, -111.9370743 33.4140281, -111.9370709 33.4135303)",auto,1,0,,
East Spence Avenue,187,5641525,126,127,1,282.62,,40,,residential,6,"LINESTRING (-111.9262970 33.4128826, -111.9261350 33.4128828, -111.9258244 33.4128769, -111.9253405 33.4128687, -111.9251563 33.4128687, -111.9249900 33.4128674, -111.9239695 33.4128764, -111.9238554 33.4128747, -111.9232576 33.4128738)",auto,1,0,,
East Spence Avenue,188,5641525,127,126,1,282.62,,40,,residential,6,"LINESTRING (-111.9232576 33.4128738, -111.9238554 33.4128747, -111.9239695 33.4128764, -111.9249900 33.4128674, -111.9251563 33.4128687, -111.9253405 33.4128687, -111.9258244 33.4128769, -111.9261350 33.4128828, -111.9262970 33.4128826)",auto,1,0,,
East Spence Avenue,189,5641525,127,100,1,61.98,,40,,residential,6,"LINESTRING (-111.9232576 33.4128738, -111.9228700 33.4128709, -111.9225910 33.4128699)",auto,1,0,,
East Spence Avenue,190,5641525,100,127,1,61.98,,40,,residential,6,"LINESTRING (-111.9225910 33.4128699, -111.9228700 33.4128709, -111.9232576 33.4128738)",auto,1,0,,
East Spence Avenue,191,5641525,100,63,1,55.88,,40,,residential,6,"LINESTRING (-111.9225910 33.4128699, -111.9220742 33.4128709, -111.9219900 33.4128709)",auto,1,0,,
East Spence Avenue,192,5641525,63,100,1,55.88,,40,,residential,6,"LINESTRING (-111.9219900 33.4128709, -111.9220742 33.4128709, -111.9225910 33.4128699)",auto,1,0,,
East Spence Avenue,193,5641525,63,26,1,95.3,,40,,residential,6,"LINESTRING (-111.9219900 33.4128709, -111.9218220 33.4128713, -111.9215278 33.4128720, -111.9210840 33.4128731, -111.9209650 33.4128734)",auto,1,0,,
East Spence Avenue,194,5641525,26,63,1,95.3,,40,,residential,6,"LINESTRING (-111.9209650 33.4128734, -111.9210840 33.4128731, -111.9215278 33.4128720, -111.9218220 33.4128713, -111.9219900 33.4128709)",auto,1,0,,
East Spence Avenue,195,5641525,26,128,1,49.93,,40,,residential,6,"LINESTRING (-111.9209650 33.4128734, -111.9204280 33.4128747)",auto,1,0,,
East Spence Avenue,196,5641525,128,26,1,49.93,,40,,residential,6,"LINESTRING (-111.9204280 33.4128747, -111.9209650 33.4128734)",auto,1,0,,
East Spence Avenue,197,5641525,128,98,1,8.13,,40,,residential,6,"LINESTRING (-111.9204280 33.4128747, -111.9203406 33.4128750)",auto,1,0,,
East Spence Avenue,198,5641525,98,128,1,8.13,,40,,residential,6,"LINESTRING (-111.9203406 33.4128750, -111.9204280 33.4128747)",auto,1,0,,
East Spence Avenue,199,5641525,98,91,1,86.9,,40,,residential,6,"LINESTRING (-111.9203406 33.4128750, -111.9194060 33.4128773)",auto,1,0,,
East Spence Avenue,200,5641525,91,98,1,86.9,,40,,residential,6,"LINESTRING (-111.9194060 33.4128773, -111.9203406 33.4128750)",auto,1,0,,
East Spence Avenue,201,5641525,91,80,1,104.44,,40,,residential,6,"LINESTRING (-111.9194060 33.4128773, -111.9182827 33.4128801)",auto,1,0,,
East Spence Avenue,202,5641525,80,91,1,104.44,,40,,residential,6,"LINESTRING (-111.9182827 33.4128801, -111.9194060 33.4128773)",auto,1,0,,
East Spence Avenue,203,5641525,80,129,1,111.35,,40,,residential,6,"LINESTRING (-111.9182827 33.4128801, -111.9180384 33.4128801, -111.9178298 33.4128768, -111.9177056 33.4128801, -111.9176562 33.4128801, -111.9174870 33.4128913, -111.9171506 33.4129394, -111.9170917 33.4129492)",auto,1,0,,
East Spence Avenue,204,5641525,129,80,1,111.35,,40,,residential,6,"LINESTRING (-111.9170917 33.4129492, -111.9171506 33.4129394, -111.9174870 33.4128913, -111.9176562 33.4128801, -111.9177056 33.4128801, -111.9178298 33.4128768, -111.9180384 33.4128801, -111.9182827 33.4128801)",auto,1,0,,
East Solana Drive,205,5643118,96,17,1,229.85,,,,residential,6,"LINESTRING (-111.9337287 33.4084455, -111.9312568 33.4084598)",auto,1,0,,
East Solana Drive,206,5643118,17,96,1,229.85,,,,residential,6,"LINESTRING (-111.9312568 33.4084598, -111.9337287 33.4084455)",auto,1,0,,
East Solana Drive,207,5643120,88,119,1,81.56,,40,,residential,6,"LINESTRING (-111.9301168 33.4083093, -111.9296856 33.4083093, -111.9292397 33.4083093)",auto,1,0,,
East Solana Drive,208,5643120,119,88,1,81.56,,40,,residential,6,"LINESTRING (-111.9292397 33.4083093, -111.9296856 33.4083093, -111.9301168 33.4083093)",auto,1,0,,
East Solana Drive,209,5643120,119,61,1,251.85,,40,,residential,6,"LINESTRING (-111.9292397 33.4083093, -111.9268480 33.4083346, -111.9266023 33.4083371, -111.9265323 33.4083470)",auto,1,0,,
East Solana Drive,210,5643120,61,119,1,251.85,,40,,residential,6,"LINESTRING (-111.9265323 33.4083470, -111.9266023 33.4083371, -111.9268480 33.4083346, -111.9292397 33.4083093)",auto,1,0,,
East 10th Street,211,5643860,130,131,1,161.36,,,,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9385216 33.4190719, -111.9387912 33.4190679, -111.9394786 33.4190668, -111.9398007 33.4190680, -111.9398533 33.4190667)",auto,1,0,,
East 10th Street,212,5643860,131,130,1,161.36,,,,residential,6,"LINESTRING (-111.9398533 33.4190667, -111.9398007 33.4190680, -111.9394786 33.4190668, -111.9387912 33.4190679, -111.9385216 33.4190719, -111.9381178 33.4190780)",auto,1,0,,
South Jentilly Lane,213,5644695,132,133,1,45.04,1,40,,residential,6,"LINESTRING (-111.9237216 33.4075795, -111.9236776 33.4076520, -111.9236733 33.4078963, -111.9237187 33.4079673)",auto,0,0,,
South Jentilly Lane,214,5644707,127,7,1,108.92,,40,,residential,6,"LINESTRING (-111.9232576 33.4128738, -111.9232566 33.4124741, -111.9232523 33.4118914)",auto,1,0,,
South Jentilly Lane,215,5644707,7,127,1,108.92,,40,,residential,6,"LINESTRING (-111.9232523 33.4118914, -111.9232566 33.4124741, -111.9232576 33.4128738)",auto,1,0,,
South Jentilly Lane,216,5644707,7,134,1,74.52,,40,,residential,6,"LINESTRING (-111.9232523 33.4118914, -111.9232523 33.4113613, -111.9232571 33.4112193)",auto,1,0,,
South Jentilly Lane,217,5644707,134,7,1,74.52,,40,,residential,6,"LINESTRING (-111.9232571 33.4112193, -111.9232523 33.4113613, -111.9232523 33.4118914)",auto,1,0,,
East Cedar Street,218,5644918,135,136,1,138.93,,40,,residential,6,"LINESTRING (-111.9157251 33.4118492, -111.9155097 33.4117736, -111.9153320 33.4117156, -111.9151388 33.4116772, -111.9149611 33.4116478, -111.9147944 33.4116271, -111.9146006 33.4116192, -111.9142728 33.4116219)",auto,1,0,,
East Cedar Street,219,5644918,136,135,1,138.93,,40,,residential,6,"LINESTRING (-111.9142728 33.4116219, -111.9146006 33.4116192, -111.9147944 33.4116271, -111.9149611 33.4116478, -111.9151388 33.4116772, -111.9153320 33.4117156, -111.9155097 33.4117736, -111.9157251 33.4118492)",auto,1,0,,
East Cedar Street,220,5644918,136,137,1,168.4,,40,,residential,6,"LINESTRING (-111.9142728 33.4116219, -111.9124617 33.4116335)",auto,1,0,,
East Cedar Street,221,5644918,137,136,1,168.4,,40,,residential,6,"LINESTRING (-111.9124617 33.4116335, -111.9142728 33.4116219)",auto,1,0,,
East Cedar Street,222,5644918,137,138,1,153.06,,40,,residential,6,"LINESTRING (-111.9124617 33.4116335, -111.9108155 33.4116335)",auto,1,0,,
East Cedar Street,223,5644918,138,137,1,153.06,,40,,residential,6,"LINESTRING (-111.9108155 33.4116335, -111.9124617 33.4116335)",auto,1,0,,
East Randall Drive,224,5645208,139,140,1,28.21,,40,,residential,6,"LINESTRING (-111.9091033 33.4181939, -111.9089620 33.4181951, -111.9088000 33.4181965)",auto,1,0,,
